/VOUT X,/VOUT Y
0,9.300661072482366e-09
0.001,9.300652448878106e-09
0.00100000025,2.138148482254906e-05
0.001000000496680368,0.0001461582742019953
0.00100000059898089,0.0002224104961956547
0.001000000728442668,0.0003339818953318578
0.001000000837044817,0.0004755638003516865
0.001000000918522408,0.0006767867707077769
0.001000000959261204,0.0008456760810675493
0.001000001,0.001064740120555651
0.001000001019964471,0.001168349520252168
0.001000001044567173,0.001295312011868249
0.001000001067789368,0.00141464545755002
0.001000001114233756,0.001655959940096187
0.001000001186911125,0.002019832939190084
0.001000001233095446,0.002188809319911134
0.001000001279388764,0.002290142857146342
0.001000001339110808,0.002358059468998802
0.001000001392136051,0.002385924917094948
0.001000001451325913,0.002401449343848151
0.001000001520248968,0.002410234805349174
0.001000001613908548,0.002415697604879437
0.001000001726901145,0.002418304904129026
0.001000001858539195,0.00241938892402789
0.001000002020384427,0.002419780069424614
0.001000002237166332,0.002419881453171691
0.001000002557551268,0.002419890012258702
0.001000003092512415,0.002419888324114226
0.00100000416243471,0.002419888851756341
0.0010000063022793,0.002419888494101166
0.001000010581968479,0.002419888786657998
0.001000019141346838,0.002419888521469402
0.001000036260103556,0.002419888773966367
0.001000070497616991,0.002419888527562225
0.001000138972643862,0.002419888770972886
0.001000275922697604,0.002419888529042202
0.001000549822805088,0.002419888770235088
0.001001097623020055,0.002419888529409753
0.001002193223449989,0.002419888770051355
0.001004384424309858,0.002419888529501275
0.001008766826029596,0.002419888770005751
0.001017531629469072,0.002419888529523897
0.001035061236348025,0.002419888769994624
0.001070120450105929,0.002419888529529307
0.001140238877621737,0.002419888769991905
0.001280475732653354,0.002419888529530593
0.001560949442716588,0.002419888769991416
0.002,0.002419888529514589
0.00200000025,0.002473213508763369
0.002000000497247988,0.002785993734207841
0.002000000599654651,0.002976988806821846
0.00200000072911776,0.003256372028321755
0.002000000837765169,0.003611827208833714
0.002000000918882585,0.00411519163856449
0.002000000959441292,0.004536624607647752
0.002000001,0.005082195266765701
0.002000001019950303,0.005337348836506456
0.002000001044496465,0.005650352110873507
0.002000001067671107,0.005945929893296649
0.002000001114020389,0.006545852630380574
0.002000001186638678,0.007454594795176941
0.002000001232711646,0.007875175692337418
0.002000001278948042,0.008122431005886785
0.002000001338425397,0.008277122119663237
0.002000001391441387,0.008326124440609923
0.002000001450501737,0.008334774640480052
0.002000001519293252,0.008315017907161007
0.002000001612598006,0.008263465887776095
0.002000001725444053,0.008179114131785481
0.00200000183805806,0.00807047567089496
0.00200000191902903,0.007964415936739291
0.002000002,0.00779202358816224
0.002000002023478411,0.007733718727387632
0.002000002059524697,0.007634616343653021
0.002000002092386825,0.007528884007342682
0.002000002153939659,0.007292635012751279
0.002000002221454002,0.006963368722473064
0.002000002307729977,0.006440591896266491
0.002000002336793999,0.00630199268489505
0.0020000023752058,0.006196900877008814
0.00200000241145298,0.006146659621067346
0.002000002448373768,0.006116944302054761
0.002000002488474414,0.006095910847757093
0.002000002542133478,0.006077303339240061
0.002000002618230776,0.006063599033318529
0.002000002736085375,0.006056781243855491
0.002000002866553779,0.006054459526917981
0.00200000299378658,0.006052219242705983
0.002000003204111515,0.00605064323493115
0.002000003372008399,0.006049805806811455
0.002000003580175459,0.00604948948809917
0.002000003807457786,0.006049225310671051
0.002000004115378744,0.006049179986229171
0.002000004504466657,0.006049110972996283
0.002000005069884315,0.006049138771523439
0.002000005912585465,0.006049109638666817
