/VOUT X,/VOUT Y
5.001725658845495e-06,0.0151197798041266
5.001857013823492e-06,0.01512087354051634
5.002018477234359e-06,0.01512126940575035
5.00223445699355e-06,0.01512137243831505
5.002553415690751e-06,0.01512138134963996
5.003085056884838e-06,0.01512137961138429
5.004148339273013e-06,0.01512138014689874
5.006274904049364e-06,0.01512137978449355
5.010528033602064e-06,0.01512138008054265
5.019034292707466e-06,0.01512137981235204
5.036046810918268e-06,0.01512138006763054
5.070071847339874e-06,0.01512137981854865
5.138121920183084e-06,0.01512138006458628
5.274222065869506e-06,0.01512137982005369
5.546422357242348e-06,0.01512138006383624
6e-06,0.01512137982043888
6.00025e-06,0.01517459260247637
6.00049724798771e-06,0.01548736751093021
6.00059965528439e-06,0.01567841852021561
6.000729118495864e-06,0.01595794071970365
6.000837767369947e-06,0.01631360758757421
6.000918883684973e-06,0.01681736157963873
6.000959441842486e-06,0.01723904576370406
6.000999999999999e-06,0.01778484396561294
6.001019952684062e-06,0.01804015001961137
6.001044499197412e-06,0.01835332166385298
6.00106767427065e-06,0.01864909182676274
6.001114024417127e-06,0.01924955940620261
6.001186605852831e-06,0.02015873385064422
6.00123265187507e-06,0.02057930030076835
6.001278832705999e-06,0.02082645498601081
6.001338356749047e-06,0.02098140397280612
6.001391335865582e-06,0.02103037769212136
6.001450387651808e-06,0.02103903229816932
6.001519141933868e-06,0.02101928309290517
6.001612447394424e-06,0.02096772483467379
6.00172524134287e-06,0.02088341190232724
6.001837863136875e-06,0.02077479755461732
6.001918931568436e-06,0.02066866361509663
6.001999999999999e-06,0.0204961222362364
6.002023489310062e-06,0.02043779525752666
6.002059561393632e-06,0.02033862015488468
6.002092445342958e-06,0.02023280237371869
6.002154018793004e-06,0.0199964250084281
6.002221580792315e-06,0.01966682110972645
6.002307859395197e-06,0.01914399799296375
6.002336933254882e-06,0.01900540279513862
6.002375344903127e-06,0.01890034806706275
6.002411616291772e-06,0.01885007267876573
6.00244853562445e-06,0.01882035274627992
6.002488656630663e-06,0.01879929968783348
6.002542336885126e-06,0.01878068296800862
6.002618505299787e-06,0.01876697686877634
6.002736419516054e-06,0.01876016150417536
6.002866876793677e-06,0.01875783304694053
6.002994155530447e-06,0.01875559121024606
6.003203791529788e-06,0.01875401825437654
6.003371737326704e-06,0.01875317852714708
6.003579756573104e-06,0.01875286095812395
6.003807160980686e-06,0.01875259607313771
6.00411485243773e-06,0.01875255038694888
6.00450378300416e-06,0.018752481318221
6.005068652794017e-06,0.01875250902111807
6.005910670034758e-06,0.01875247994827402
6.00748827530639e-06,0.01875250712849679
6.010643485849653e-06,0.01875248104743499
6.01695390693618e-06,0.01875250668429768
6.029574749109234e-06,0.01875248119738002
6.054816433455341e-06,0.01875250657503372
6.105299802147555e-06,0.0187524812311798
6.206266539531984e-06,0.01875250655121527
6.408200014300842e-06,0.01875248123630112
6.704100007150421e-06,0.01875250656473195
6.999999999999999e-06,0.01875248125728769
7.00025e-06,0.0187738148755783
7.000497247987711e-06,0.01889897912342923
7.000599655209835e-06,0.01897542695787692
7.000729118473579e-06,0.01908726428809479
7.000837767246817e-06,0.01922954685271957
7.000918883623409e-06,0.01943102647263158
7.000959441811704e-06,0.01959969245505343
7.001e-06,0.0198180304726145
7.001019951143327e-06,0.01992164715309281
7.001044497332753e-06,0.02004842084809471
7.001067672046669e-06,0.0201676239887412
7.001114021474502e-06,0.02040873592597944
7.00118663512996e-06,0.02077301060589195
7.001232711230704e-06,0.02094215264195576
7.001278941180642e-06,0.02104384712731769
7.001338445148243e-06,0.02111196720916251
7.001391454365599e-06,0.02114007201585234
7.001450522332954e-06,0.0211556981111538
7.001519317137547e-06,0.02116454506569975
7.001612651808328e-06,0.02117003873365766
7.00172549543158e-06,0.02117267010994677
7.001856807287876e-06,0.0211737637507022
7.002018197656711e-06,0.02117415966013202
7.00223408006731e-06,0.021174262762844
7.002552848884041e-06,0.02117427167416928
7.003084091231237e-06,0.02117426992182819
7.004146575925627e-06,0.02117427045721535
7.006271545314408e-06,0.02117427009506401
7.01052148409197e-06,0.021174270390823
7.019021361647095e-06,0.02117427012293332
7.036021116757344e-06,0.0211742703779069
7.070020626977842e-06,0.02117427012913202
7.138019647418838e-06,0.02117427037486143
7.27401768830083e-06,0.02117427013063765
7.546013770064815e-06,0.02117427037411122
8e-06,0.02117427013102277
8.00025e-06,0.02140031245946836
8.00049724798771e-06,0.02272887948851607
8.000599655287847e-06,0.02354028002116934
8.000729118530052e-06,0.02472743551478486
8.000837767343528e-06,0.02623807162012682
8.000918883671763e-06,0.02837782229563225
8.000959441835882e-06,0.03016904610684295
8.001e-06,0.03248742499908907
8.001019952590566e-06,0.03355504105765327
8.001044499085665e-06,0.03486837909537564
8.001067674138261e-06,0.03611455623725916
8.001114024243452e-06,0.03865399132330364
8.001186604186035e-06,0.04250926630259281
8.001232647008124e-06,0.04428601931634596
8.00127882570752e-06,0.04530449432707129
8.001338344047913e-06,0.04589252460777177
8.001391322874143e-06,0.04600456444930353
8.001450371520139e-06,0.04590430653457905
8.001519122007793e-06,0.04563200664569085
8.001612416611113e-06,0.04511930685773485
8.001725207803936e-06,0.04435245502717704
8.00183782843037e-06,0.04339185730188907
8.001918914215186e-06,0.0424606260531834
8.002000000000001e-06,0.04095060725546591
8.002023490763722e-06,0.04044060507266538
8.002059567352218e-06,0.03957334670973095
8.002092455090085e-06,0.03864796872779473
8.002154012544822e-06,0.0365816236935038
8.002221483714241e-06,0.03370486493931212
8.002307719427326e-06,0.02913109225822747
8.00233674386068e-06,0.02791653556785363
8.002375142314069e-06,0.026998642132497
8.002411115522214e-06,0.0265567000700381
8.002447485656376e-06,0.02629746468922304
8.002488054091564e-06,0.02610910050291051
8.002541002929965e-06,0.02594708582949738
8.002616718946105e-06,0.02582567893625705
8.002732466607035e-06,0.02576548722155486
8.002862828670005e-06,0.02574470820966333
8.002989227717557e-06,0.02572505125039761
8.00320632962529e-06,0.02571060516249202
8.003373796281804e-06,0.02570334145444812
8.003582765893613e-06,0.02570061212530398
8.00380889729894e-06,0.02569832119272571
8.004118304168857e-06,0.02569793711432382
8.004508198929518e-06,0.02569733070803189
8.005076630639733e-06,0.02569758096408275
8.005922841370426e-06,0.02569732043730005
8.007512977653988e-06,0.0256975647729829
8.010693250221112e-06,0.02569732955904308
8.01705379535536e-06,0.02569756058031961
8.029774885623856e-06,0.02569733106061598
8.055217066160848e-06,0.02569755976075171
8.106101427234831e-06,0.02569733122121715
8.207870149382798e-06,0.02569755976943137
8.411407593678731e-06,0.02569733104756491
8.705703796839366e-06,0.02569755996275989
9e-06,0.02569733117065586
9.000250000000001e-06,0.02571880286486561
9.000497247987711e-06,0.02584398557740095
9.000599654559298e-06,0.02592040392445954
9.000729117627414e-06,0.02603219083016583
9.000837765108744e-06,0.02617438956289397
9.000918882554371e-06,0.02637571635591293
9.000959441277186e-06,0.02654428348252156
9.001000000000001e-06,0.02676253278117059
9.001019948767751e-06,0.02686608998033501
9.001044494602456e-06,0.026992798360362
9.001067668881907e-06,0.02711192651442368
9.001114017440809e-06,0.02735282474281574
9.001186667743817e-06,0.02771693158057351
9.001232770972172e-06,0.02788608105964594
9.001279056605496e-06,0.0279878207176884
9.00133851464182e-06,0.02805583305843122
9.001391560871697e-06,0.0280839532768585
9.001450637653333e-06,0.02809957814825458
9.001519469854712e-06,0.02810842978246797
9.001612804441547e-06,0.02811392381773229
9.001725700354738e-06,0.02811655728892296
9.001857066278029e-06,0.02811765134330289
9.002018548167401e-06,0.02811804729389574
9.002234552738e-06,0.02811815032485719
9.002553559745825e-06,0.02811815922921053
9.003085302630775e-06,0.02811815749039188
9.004148788400675e-06,0.02811815802612341
9.006275759940475e-06,0.02811815766353837
9.010529703020074e-06,0.02811815795975371
9.019037589179273e-06,0.02811815769140397
9.036053361497671e-06,0.02811815794683783
9.070084906134467e-06,0.02811815769760269
9.138147995408059e-06,0.02811815794379246
9.274274173955244e-06,0.02811815769910832
9.546526531049612e-06,0.02811815794304214
9.999999999999999e-06,0.02811815769949357
1.000025e-05,0.02817143270602405
1.000049724798771e-05,0.02848424078049799
1.000059965494805e-05,0.02867528998288675
1.000072911806526e-05,0.02895478300276054
1.000083776625854e-05,0.02931038688814238
1.000091888312927e-05,0.02981399522346959
1.000095944156463e-05,0.03023559002171706
1.0001e-05,0.03078132452072774
1.000101995149295e-05,0.03103658606194319
1.000104449783137e-05,0.03134971449879367
1.000106767268919e-05,0.03164543000461067
1.000111402240482e-05,0.03224571273964543
1.000118662229409e-05,0.03315481451526325
1.000123268176544e-05,0.03357547673220508
1.000127889035225e-05,0.03382275883459546
1.000133839094673e-05,0.03397765021211629
1.000139138847052e-05,0.03402667653306833
1.000145044450206e-05,0.03403535146786572
1.000151921737452e-05,0.03401560886701869
1.000161252239471e-05,0.03396405435195483
1.00017253423586e-05,0.03387971339450948
1.000183796023546e-05,0.03377107326173837
1.000191898011773e-05,0.03366496329091777
1.0002e-05,0.03349247798607276
1.000202348388019e-05,0.03343415497987408
1.000205954311373e-05,0.03333500443238091
1.000209241619428e-05,0.03322921703499451
1.000215397937306e-05,0.03299287602728638
1.000222151762768e-05,0.03266340141197702
1.000230779470612e-05,0.03214053761007168
1.00023368636332e-05,0.03200191523234236
1.00023752753049e-05,0.03189681015534974
1.000241153460836e-05,0.03184652692932974
1.000244845465525e-05,0.03181679083399928
1.000248856549725e-05,0.03179573402669551
1.000254223513024e-05,0.03177711076025978
1.000261836797146e-05,0.03176339721518338
1.000273625237382e-05,0.03175657548912338
1.000286671517032e-05,0.03175424892238395
1.000299397072748e-05,0.03175200737760561
1.000320394976031e-05,0.03175043244062652
1.000337187098778e-05,0.03174959372726226
1.000357996381234e-05,0.03174927669215671
1.000380730695912e-05,0.03174901212104801
1.000411511218424e-05,0.03174896659700235
1.000450412020507e-05,0.03174889754821664
1.000506926131252e-05,0.03174892529968013
1.000591161605705e-05,0.03174889619488001
1.000749040603583e-05,0.03174892379748643
1.001064798599339e-05,0.03174889694131161
1.001696314590851e-05,0.03174892328527015
1.002959346573874e-05,0.03174889711647564
1.005485410539922e-05,0.03174892318083007
1.010537538472017e-05,0.0317488971431636
1.020641794336208e-05,0.03174892317192142
1.040850306064589e-05,0.03174889713264075
1.070425153032294e-05,0.03174892318936269
1.1e-05,0.03174889715655258
1.100025e-05,0.03177024109829164
1.100049724798771e-05,0.03189541088604372
1.100059965511403e-05,0.03197185859270249
1.100072911841983e-05,0.03208369158271365
1.100083776689222e-05,0.03222596428095482
1.100091888344611e-05,0.03242742069906961
1.100095944172305e-05,0.03259607242554237
1.1001e-05,0.03281440036830505
1.100101995066339e-05,0.03291801008858143
1.100104449677541e-05,0.0330447771038741
1.10010676713968e-05,0.03316397173979017
1.100111402063959e-05,0.0334050546277217
1.100118664161675e-05,0.03376931838485506
1.100123272306536e-05,0.03393847591112113
1.100127896414491e-05,0.03404019188338511
1.100133845863207e-05,0.03410830174572487
1.100139147526244e-05,0.0341364161185586
1.10014505448801e-05,0.0341520460559791
1.100151934708337e-05,0.03416089640446148
1.10016126814148e-05,0.03416639161619835
1.100172553541142e-05,0.03416902407209492
1.100185685782093e-05,0.0341701180476854
1.100201826615004e-05,0.03417051405066172
1.100223417224329e-05,0.03417061715473778
1.10025529873727e-05,0.0341706260598257
1.100308432671546e-05,0.03417062430691526
1.100414700540098e-05,0.03417062484253421
1.100627236277202e-05,0.03417062448019409
1.10105230775141e-05,0.03417062477612578
1.101902450699826e-05,0.03417062450807156
1.103602736596658e-05,0.03417062476320567
1.107003308390322e-05,0.03417062451427219
1.113804451977651e-05,0.03417062476015928
1.127406739152308e-05,0.03417062451577825
1.154611313501622e-05,0.03417062475940875
1.2e-05,0.03417062451616347
1.200025e-05,0.03428218273796414
1.200049724798771e-05,0.03493881307003649
1.200059965575428e-05,0.03533995135467358
1.200072911912335e-05,0.03592692978293024
1.200083776889107e-05,0.03667388315926218
1.200091888444554e-05,0.0377320116500176
1.200095944222277e-05,0.03861766780126335
1.2001e-05,0.03976384515568909
1.200101995425655e-05,0.04029481851814738
1.200104450099684e-05,0.04094727638400281
1.200106767635117e-05,0.04156533741318186
1.200111402705982e-05,0.04282328562963735
1.200118658175605e-05,0.04473058986830217
1.200123260676363e-05,0.04561053262152177
1.200127874763345e-05,0.04611955947764126
1.20013383000148e-05,0.04642345046580409
1.200139125349051e-05,0.04649641284419705
1.20014502970331e-05,0.04647198330914091
1.200151902267381e-05,0.0463719421726715
1.200161232066209e-05,0.04617230639175182
1.20017250764811e-05,0.04586821393635721
1.200183770273588e-05,0.04548487302943335
1.200191885136794e-05,0.04511234838443465
1.2002e-05,0.04450785695474285
1.200202349756468e-05,0.04430371383521824
1.200205959074214e-05,0.04395649858732796
1.200209249250098e-05,0.04358601313817548
1.200215407336654e-05,0.04275874609406909
1.200222161649462e-05,0.04160591655816573
1.200230779232211e-05,0.03977727992255731
1.200233682747894e-05,0.03929166287121327
1.200237521205872e-05,0.03892291067014367
1.200241136479075e-05,0.03874676707061271
1.200244828074083e-05,0.03864226546449216
1.200248830948289e-05,0.03856847343834492
1.200254186771549e-05,0.03850317815723599
1.200261766332963e-05,0.03845505012696284
1.200273511964145e-05,0.03843097685092416
1.200286545948564e-05,0.03842279368725142
1.200299245283296e-05,0.03841492254325457
1.200320473352333e-05,0.0384093249652589
1.200337249895955e-05,0.03840638998283607
1.200358083328327e-05,0.03840528857898046
1.200380776537487e-05,0.03840436217417319
1.20041160739983e-05,0.03840420602119108
1.200450530987106e-05,0.03840396254367249
1.200507156959027e-05,0.03840406172369808
1.200591492912521e-05,0.03840395813085401
1.200749830579449e-05,0.0384040552564583
1.201066505913305e-05,0.03840396178980755
1.201699856581016e-05,0.0384040532694705
1.202966557916439e-05,0.03840396269716694
1.205499960587285e-05,0.03840405282920031
1.210566765928977e-05,0.03840396288762248
1.220700376612362e-05,0.03840405275385798
1.240967597979131e-05,0.0384039629008201
1.270483798989565e-05,0.03840405281034873
1.3e-05,0.03840396295863131
1.300025e-05,0.03842535619173136
1.300049724798771e-05,0.03855054207262486
1.300059965483034e-05,0.03862698738557501
1.300072911801174e-05,0.03873881318572418
1.300083776598104e-05,0.03888106661276619
1.300091888299052e-05,0.03908247817776845
1.300095944149526e-05,0.03925110240987139
1.3001e-05,0.03946941147401017
1.300101994971576e-05,0.03957300791284576
1.300104449569061e-05,0.03969976239507813
1.300106767014227e-05,0.03981894084266532
1.300111401904559e-05,0.04005996740972217
1.300118665470123e-05,0.04042421151482146
1.300123274702521e-05,0.04059340130501984
1.300127901036069e-05,0.04069516076084367
1.300133848656928e-05,0.04076325140781176
1.300139151797666e-05,0.0407913850330061
1.300145059115665e-05,0.04080702286497949
1.300151940834257e-05,0.04081588010329762
1.300161274275824e-05,0.04082137847879033
1.300172561769094e-05,0.04082401309276296
1.300185696180946e-05,0.04082510773532183
1.30020184068512e-05,0.04082550391972992
1.300223436205325e-05,0.04082560702253329
1.300255327288549e-05,0.04082561591301739
1.300308481344848e-05,0.04082561415851012
1.300414789457447e-05,0.04082561469458473
1.300627405682643e-05,0.04082561433188178
1.301052638133035e-05,0.04082561462814079
1.30190310303382e-05,0.04082561435977654
1.30360403283539e-05,0.04082561461521231
1.307005892438529e-05,0.0408256143659811
1.313809611644807e-05,0.04082561461216436
1.327417050057364e-05,0.04082561436748792
1.354631926882478e-05,0.04082561461141333
1.4e-05,0.04082561436787342
1.400025e-05,0.04087877714875539
1.400049724798771e-05,0.04119157932089462
1.400059965562304e-05,0.04138268497131233
1.400072911893081e-05,0.04166231689855528
1.400083776848808e-05,0.04201813234808739
1.400091888424404e-05,0.04252213032185899
1.400095944212202e-05,0.04294397626491687
1.4001e-05,0.04348993811187404
1.400101995387868e-05,0.04374535219003038
1.400104450056721e-05,0.04405864897028066
1.400106767585629e-05,0.04435455689224601
1.400111402643445e-05,0.04495538495770247
1.40011865893324e-05,0.04586491693227493
1.400123262193415e-05,0.04628556483248427
1.400127877501676e-05,0.04653274611238317
1.400133832276792e-05,0.04668789617084949
1.40013912835055e-05,0.04673689322179463
1.400145033111592e-05,0.04674557212280445
1.400151906683255e-05,0.04672583671773062
1.400161237292346e-05,0.04667427552328026
1.400172514088275e-05,0.046589973087756
1.400183776664746e-05,0.04648135661977692
1.400191888332373e-05,0.04637517294037111
1.4002e-05,0.04620253978045519
1.400202349470773e-05,0.04614419487473063
1.400205957955877e-05,0.04604497222007411
1.400209247430709e-05,0.04593910004786212
1.400215405796677e-05,0.04570263167610639
1.400222164357203e-05,0.04537282210807277
1.400230792414232e-05,0.04484990789421791
1.400233700297104e-05,0.04471128901814764
1.40023754147068e-05,0.04460622049024252
1.400241169815737e-05,0.04455590343788954
1.400244861680215e-05,0.04452616281518591
1.400248874795473e-05,0.04450508652382425
1.400254243890151e-05,0.04448645410030565
1.400261864297371e-05,0.04447273884021812
1.400273658706288e-05,0.04446591958952003
1.400286703890212e-05,0.04446358628883876
1.400299434128135e-05,0.04446134319959056
1.400320363655532e-05,0.04445977130229783
1.400337160718574e-05,0.04445893030376818
1.400357955339004e-05,0.04445861203015292
1.400380701959723e-05,0.04445834675596364
1.400411459905527e-05,0.04445830087415076
1.400450345446708e-05,0.04445823177057591
1.400506805770144e-05,0.04445825942759429
1.400590974574338e-05,0.04445823038210991
1.400748619115558e-05,0.04445825753604022
1.401063908197997e-05,0.04445823148101842
1.401694486362877e-05,0.04445825695543192
1.402955642692636e-05,0.0444582317646598
1.405477955352153e-05,0.04445825681675158
1.410522580671189e-05,0.04445823183469104
1.420611831309259e-05,0.04445825678230138
1.4407903325854e-05,0.04445823185215465
1.4703951662927e-05,0.04445825679283447
1.5e-05,0.04445823187081333
1.500025e-05,0.04447956023067145
1.500049724798771e-05,0.0446047431676762
1.500059965531289e-05,0.04468121226567975
1.500072911854123e-05,0.04479308616307405
1.500083776762354e-05,0.0449354128236306
1.500091888381177e-05,0.04513695490358318
1.500095944190588e-05,0.04530566404866554
1.5001e-05,0.04552405207745627
1.500101995162355e-05,0.0456277011325756
1.50010444978888e-05,0.04575451434731959
1.500106767269395e-05,0.04587375936688812
1.500111402230424e-05,0.04611497088229072
1.500118662861862e-05,0.04647937130630226
1.500123269936867e-05,0.04664856895737572
1.500127891818392e-05,0.04675030392805278
1.500133843166433e-05,0.04681849226966511
1.500139143347054e-05,0.04684661943216709
1.500145049979174e-05,0.04686226207959696
1.500151928719279e-05,0.04687111785318209
1.500161262221592e-05,0.04687661732093616
1.50017254554593e-05,0.04687925084411793
1.500185675676353e-05,0.04688034537790967
1.500201812916999e-05,0.04688074160017943
1.500223398790732e-05,0.04688084477088249
1.50025527104248e-05,0.04688085366077557
1.50030838558226e-05,0.04688085189214691
1.500414614661821e-05,0.04688085242807385
1.500627072820942e-05,0.0468808520656358
1.501051989139186e-05,0.04688085236159648
1.501901821775672e-05,0.0468808520935404
1.503601487048645e-05,0.04688085234866451
1.50700081759459e-05,0.04688085209974648
1.513799478686481e-05,0.0468808523456155
1.527396800870263e-05,0.04688085210125391
1.554591445237827e-05,0.04688085234486448
1.6e-05,0.0468808521016392
1.600025e-05,0.04733396386514768
1.600049724798771e-05,0.04999823480961429
1.600059965541723e-05,0.05162540369358528
1.600072911869768e-05,0.05400622916097135
1.600083776776871e-05,0.05703590731828746
1.600091888388435e-05,0.06132756413800059
1.600095944194218e-05,0.06492010840025399
1.6001e-05,0.06956971092446533
1.600101995304178e-05,0.07170405666555722
1.600104449960284e-05,0.07433115408332407
1.600106767473679e-05,0.07682635126613192
