VOUT X,VOUT Y
4.001806398910696e-06,0.01979103492858957
4.001853100219209e-06,0.01887239834213098
4.001897833666594e-06,0.01761298761790436
4.001942926866155e-06,0.015997281952418
4.001971463433076e-06,0.01491927776712246
4.001999999999999e-06,0.01408230007494214
4.002011200332173e-06,0.01385802894785367
4.002029933115246e-06,0.01353763078321465
4.002047722539721e-06,0.01331859990871466
4.002078709809536e-06,0.0130737869603493
4.002111110301411e-06,0.01293820101797025
4.002148591285471e-06,0.01286004974670485
4.002190462753077e-06,0.01282042207546259
4.002243578312136e-06,0.01279950630986008
4.0023127903537e-06,0.01278996551880214
4.00240953295151e-06,0.01278617431567741
4.002529664022405e-06,0.01278521387754304
4.002693654195395e-06,0.01278501852399068
4.002938543881412e-06,0.01278501948509505
4.003392331316075e-06,0.01278501906921463
4.004299906185401e-06,0.01278501973489321
4.006115055924053e-06,0.01278501913750706
4.009745355401357e-06,0.0127850197012968
4.017005954355966e-06,0.01278501915418667
4.031527152265182e-06,0.01278501969304697
4.060569548083615e-06,0.01278501915829905
4.11865433972048e-06,0.01278501969100002
4.234823922994211e-06,0.01278501915932278
4.467163089541672e-06,0.01278501969048952
4.733581544770835e-06,0.01278501915967472
5e-06,0.01278501969019841
5.000249999999999e-06,0.01279106219745951
5.000497407959927e-06,0.01286815478872651
5.000560231964936e-06,0.01290213892159189
5.000644337219043e-06,0.01298129641527008
5.000712256689303e-06,0.01318610090996855
5.000761094270061e-06,0.01346849723346301
5.000788580466653e-06,0.01366513472374128
5.000818244793828e-06,0.01389383544065964
5.000848446603604e-06,0.01414196292251168
5.000882425551854e-06,0.01440265921935885
5.000914425688225e-06,0.01460833006751261
5.000952516906541e-06,0.0147982544397818
5.00097625845327e-06,0.01488945230714692
5.000999999999999e-06,0.01496321581770173
5.001015701697476e-06,0.01499905309835992
5.001033911925733e-06,0.01503727478005384
5.001051574460452e-06,0.01506865813544261
5.001086899529891e-06,0.0151178089554927
5.001150078101296e-06,0.01517334003139938
5.001219746374946e-06,0.01520454840454643
5.001300112523496e-06,0.01522117328774383
5.001392547273458e-06,0.01522884986221886
5.001510960777239e-06,0.01523208846834255
5.001668969941582e-06,0.01523302607611588
5.00189907812024e-06,0.01523313968669287
5.002266377425537e-06,0.01523312192961466
5.002978712269329e-06,0.01523312604264184
5.004403381956911e-06,0.01523312327379509
5.007252721332076e-06,0.01523312549872202
5.012951400082406e-06,0.01523312349602958
5.024348757583066e-06,0.01523312539668942
5.047143472584386e-06,0.01523312354475
5.092732902587027e-06,0.01523312537280665
5.183911762592307e-06,0.01523312355654225
5.366269482602868e-06,0.01523312536693246
5.73098492262399e-06,0.01523312355946687
6e-06,0.0152331253644206
6.00025e-06,0.01524807277599675
6.000497407959929e-06,0.0154391365841485
6.000560231964937e-06,0.01552386527779008
6.000644341518717e-06,0.01572277211428133
6.000712268783797e-06,0.01623845079986697
6.000760997968967e-06,0.01694607553528953
6.000788467977031e-06,0.01743947411668819
6.000818136019481e-06,0.0180165273271609
6.000848289320749e-06,0.01864049999628967
6.000882248123858e-06,0.01929439954479948
6.000914010269105e-06,0.01980541094623786
6.000952170112445e-06,0.02028085476203162
6.000976085056222e-06,0.02050969169126964
6.000999999999999e-06,0.02069421903136638
6.001015758932054e-06,0.02078109974289002
6.001034043391551e-06,0.02087381331067248
6.001051771422726e-06,0.02094996579954872
6.001087227485076e-06,0.02106921364184321
6.001150294170077e-06,0.02120316744683422
6.001220006076738e-06,0.02127843173994274
6.001300476564506e-06,0.02131272836507125
6.001393226947066e-06,0.02131136102363972
6.001502238844418e-06,0.02127240525065365
6.001567926316724e-06,0.02123604256594712
6.001621494195546e-06,0.02120281071193207
6.001681808243991e-06,0.02115957184759117
6.001741075106526e-06,0.02109515743705573
6.001806509521798e-06,0.02091086720481809
6.001853171942332e-06,0.02064751840195893
6.001897972869018e-06,0.0202859571992735
6.001943067617832e-06,0.01982278732515699
6.001971533808915e-06,0.01951550334872407
6.001999999999999e-06,0.01927731067807899
6.002011215183644e-06,0.01921322399758446
6.00202992772105e-06,0.01912182502532754
6.002047701171849e-06,0.01905922567661439
6.002078750142257e-06,0.01898888896705374
6.002111186494768e-06,0.01894979644331833
6.002148783080931e-06,0.0189270512627138
6.002190806846071e-06,0.01891537771987422
6.00224419623381e-06,0.0189090926223079
6.002313828322707e-06,0.01890613493482018
6.002410768644233e-06,0.01890490853646748
6.002531325744498e-06,0.01890457293123084
6.002696086908677e-06,0.01890449938626236
6.002942838777079e-06,0.01890449769491579
6.003401330869158e-06,0.01890449786140895
6.004318315053315e-06,0.01890449791518466
6.006152283421628e-06,0.01890449784157168
6.009820220158256e-06,0.01890449792031669
6.017156093631511e-06,0.01890449783992909
6.031827840578021e-06,0.01890449792095387
6.061171334471041e-06,0.01890449783965667
6.119858322257081e-06,0.01890449792108096
6.237232297829161e-06,0.01890449783959635
6.471980248973322e-06,0.01890449792111059
6.735990124486661e-06,0.01890449783958873
6.999999999999999e-06,0.01890449792112935
7.00025e-06,0.01891051476687993
7.000497407959929e-06,0.01898733936732726
7.000560231964937e-06,0.01902133360496065
7.000644339570827e-06,0.01910084615167275
7.000712263494116e-06,0.01930668063268553
7.000761043548086e-06,0.01958974383224585
7.000788518853292e-06,0.01978699229445409
7.000818185280089e-06,0.02001713500480932
7.000848361189139e-06,0.02026641230965905
7.000882329500599e-06,0.02052804159588796
7.000914204922463e-06,0.02073352926926756
7.000952343305182e-06,0.02092421153841453
7.000976171652591e-06,0.02101591167665351
7.001e-06,0.02109001314208684
7.001015730374516e-06,0.02112592554053664
7.001033977787612e-06,0.02116422993795034
7.00105167313355e-06,0.02119566615493083
7.001087063825426e-06,0.02124488593052978
7.001150200811768e-06,0.02130037113499598
7.00121990871959e-06,0.02133163116751222
7.001300353189121e-06,0.02134830709852885
7.001392977932666e-06,0.02135602236625431
7.001511724002527e-06,0.02135927969614081
7.001670363810546e-06,0.02136022246195858
7.001901731440448e-06,0.02136033586062658
7.002271942230312e-06,0.02136031796887024
7.002993077311759e-06,0.02136032224942045
7.004435347474653e-06,0.02136031937246256
7.007319887800442e-06,0.02136032168994072
7.01308896845202e-06,0.02136031960167008
7.024627129755177e-06,0.02136032158461249
7.047703452361489e-06,0.02136031965198748
7.093856097574113e-06,0.02136032155994157
7.186161387999362e-06,0.02136031966417021
7.37077196884986e-06,0.02136032155387285
7.739993130550855e-06,0.02136031966719161
8e-06,0.02136032155120841
8.00025e-06,0.02142359198534965
8.00049740795993e-06,0.02223282273968425
8.000560231964939e-06,0.022591321373905
8.000644341438908e-06,0.02343327043871457
8.000712268472028e-06,0.02561826449137492
8.000760998294346e-06,0.02861627762465714
8.0007884697743e-06,0.03070582349136995
8.00081813771005e-06,0.03314852786365674
8.000848291376477e-06,0.03578921780635196
8.000882250469822e-06,0.03855474622552442
8.000914010622576e-06,0.04071373567271686
8.000952162157074e-06,0.04271994864291534
8.000976081078537e-06,0.04368487205582829
8.001e-06,0.0444622668588825
8.001015760242565e-06,0.04481797416389886
8.00103404640252e-06,0.04519785259579837
8.001051775933881e-06,0.04551050296268043
8.001087234996602e-06,0.04600069625207923
8.001150286450495e-06,0.04655144429389799
8.00121998547769e-06,0.04685943817729148
8.001300438731729e-06,0.0469683631882588
8.001393177635178e-06,0.04686472841318654
8.001502025711246e-06,0.04648545811996118
8.00156773514754e-06,0.04615991733703929
8.001621141412934e-06,0.0458678849252625
8.001681530056857e-06,0.04549006638860743
8.00174064937738e-06,0.04493493437767031
8.001806377225032e-06,0.04333593054506014
8.00185307865932e-06,0.04104727485404455
8.001897749535092e-06,0.03791253989857885
8.001942819230895e-06,0.03388874678331756
8.001971409615448e-06,0.03118719937737547
8.002000000000001e-06,0.02908311737019153
8.002011189675743e-06,0.02852013689634844
8.002029938107371e-06,0.0277144239549707
8.002047739934777e-06,0.02716369926640334
8.002078679472394e-06,0.02654946713793833
8.002111051349927e-06,0.02620893689122305
8.002148447672022e-06,0.02601290524235122
8.002190202936215e-06,0.02591347246742785
8.002243105492826e-06,0.02586098067061063
8.002311985744192e-06,0.02583698349917956
8.002408592466038e-06,0.02582738065297351
8.002528405728319e-06,0.02582495004022062
8.002691821856562e-06,0.02582445065468263
8.002935299938122e-06,0.02582445194878465
8.003385558672143e-06,0.02582445104734227
8.004286076140185e-06,0.02582445267447349
8.006087111076269e-06,0.02582445120035315
8.009689180948437e-06,0.02582445259646447
8.016893320692773e-06,0.0258244512395284
8.031301600181444e-06,0.02582445257699268
8.060118159158787e-06,0.02582445124925649
8.117751277113473e-06,0.02582445257214481
8.233017513022844e-06,0.02582445125168233
8.463549984841586e-06,0.02582445257093427
8.731774992420793e-06,0.02582445125251031
9e-06,0.02582445257025512
9.000250000000001e-06,0.02583050363138068
9.000497407959931e-06,0.02590768265349835
9.00056023196494e-06,0.02594167592035132
9.000644336636708e-06,0.02602076868541817
9.000712254989045e-06,0.02622535240937428
9.000761106985681e-06,0.02650763267978707
9.000788595915292e-06,0.02670416149736742
9.000818259720931e-06,0.02693256545997695
9.000848468026661e-06,0.02718048196055178
9.000882449512948e-06,0.02744104713855961
9.000914482404058e-06,0.02764688263512907
9.000952562545479e-06,0.0278367570866791
9.00097628127274e-06,0.02792790982735589
9.001000000000001e-06,0.0280016676163058
9.001015694149728e-06,0.02803753601305249
9.00103389459376e-06,0.02807579309743643
9.001051548494418e-06,0.02810721431664892
9.001086856295735e-06,0.02815643908646156
9.001150045635331e-06,0.02821211034282434
9.001219704033501e-06,0.02824339977856136
9.001300050769227e-06,0.02826007600272531
9.001392437852252e-06,0.0282677806565167
9.00151076806544e-06,0.02827103488949093
9.001668619282574e-06,0.02827197912602366
9.001898412658642e-06,0.02827209442164053
9.002264985563527e-06,0.02827207660934804
9.002975133659893e-06,0.02827208070296978
9.004395429852625e-06,0.02827207794785162
9.007236022238089e-06,0.02827208015990886
9.012917207009016e-06,0.02827207816956502
9.02427957655087e-06,0.02827208005815013
9.047004315634579e-06,0.02827207821814754
9.092453793801996e-06,0.02827208003433707
9.183352750136831e-06,0.02827207822990494
9.365150662806501e-06,0.02827208002848035
9.728746488145841e-06,0.02827207823282068
9.999999999999999e-06,0.02827208002599338
1.000025e-05,0.02828707829652913
1.000049740795993e-05,0.02847868330355338
1.000056023196494e-05,0.0285634668450841
1.000064434003519e-05,0.02876196166612554
1.000071226454576e-05,0.02927625114531597
1.000076102939202e-05,0.02998313266096491
1.000078850612031e-05,0.0304758269674064
1.000081817284335e-05,0.03105097990463208
1.0000848342165e-05,0.03167365188205599
1.000088230804102e-05,0.03232676867135217
1.000091414170553e-05,0.03283866572127215
1.000095226889854e-05,0.03331377368758201
1.000097613444927e-05,0.03354242027986302
1.0001e-05,0.03372697278121677
1.000101574264968e-05,0.03381405575449027
1.000103400598478e-05,0.03390699846871472
1.000105171537882e-05,0.03398338787417737
1.00010871341669e-05,0.03410308849994921
1.000115022509432e-05,0.03423785640757255
1.000121991214433e-05,0.03431359904244613
1.000130033313858e-05,0.03434828406108534
1.000139296589686e-05,0.03434722934713685
1.000150198010439e-05,0.0343085124031486
1.000156776536629e-05,0.03427215691892162
1.000162134308119e-05,0.0342389359161582
1.000168172365277e-05,0.03419564727655831
1.000174093105262e-05,0.03413133757858856
1.000180650748546e-05,0.03394657786121478
1.000185316673791e-05,0.03368304813473606
1.000189798454384e-05,0.03332108622816838
1.000194309014818e-05,0.03285734856640101
1.000197154507409e-05,0.03255027012753514
1.0002e-05,0.03231253488188313
1.000201121590787e-05,0.032248587946615
1.000202992479226e-05,0.03215742205272486
1.000204769522908e-05,0.03209499593141909
1.000207876116393e-05,0.03202482545135325
1.000211119767875e-05,0.03198586265592461
1.000214881733659e-05,0.03196318219516425
1.000219087338631e-05,0.0319515437883275
1.000224433041884e-05,0.0319452760165109
1.000231406634348e-05,0.03194232685835837
1.000241103724222e-05,0.03194110514467783
1.000253167986174e-05,0.03194076994772364
1.000269659861911e-05,0.03194069646797961
1.000294376129402e-05,0.03194069475105663
1.000340327356355e-05,0.03194069492208922
1.000432229810261e-05,0.03194069497248723
1.000616034718074e-05,0.03194069490158259
1.000983644533699e-05,0.03194069497790002
1.00171886416495e-05,0.03194069489981357
1.003189303427452e-05,0.03194069497859784
1.006130181952455e-05,0.03194069489951147
1.012011939002461e-05,0.03194069497873948
1.023775453102473e-05,0.03194069489944387
1.047302481302498e-05,0.03194069497877276
1.073651240651249e-05,0.03194069489943406
1.1e-05,0.03194069497879402
1.100025e-05,0.03194672038654412
1.100049740795993e-05,0.03202363306565688
1.100056023196494e-05,0.03205763687204342
1.100064433897881e-05,0.03213708484204595
1.100071226179035e-05,0.03234269848755173
1.100076105622303e-05,0.03262564597103439
1.100078853424833e-05,0.03282278508017376
1.100081820014759e-05,0.03305262825595771
1.100084838252654e-05,0.03330169905796652
1.100088235356978e-05,0.03356320477598514
1.100091425930056e-05,0.03376884855618433
1.100095238542865e-05,0.0339594842990795
1.100097619271432e-05,0.0340511511986662
1.1001e-05,0.03412525590759045
1.100101572342099e-05,0.03416120219342445
1.100103396181608e-05,0.03419954503415583
1.100105164920505e-05,0.03423102133585109
1.1001087023983e-05,0.034280318230596
1.100115017115875e-05,0.03433594429235524
1.100121986912678e-05,0.03436728670414979
1.10013002938926e-05,0.0343840150164665
1.100139287117807e-05,0.03439175916301004
1.100151153408391e-05,0.03439503259217607
1.100167001617478e-05,0.03439598219595422
1.100190106840551e-05,0.03439609732536204
1.100227054916001e-05,0.03439607937395511
1.10029894717756e-05,0.03439608363683506
1.100442731700677e-05,0.03439608077296794
1.100730300746913e-05,0.03439608307798963
1.101305438839384e-05,0.03439608100173839
1.102455715024325e-05,0.03439608297289726
1.104756267394208e-05,0.03439608105193535
1.109357372133975e-05,0.03439608294828769
1.118559581613507e-05,0.03439608106408759
1.136964000572572e-05,0.03439608294223417
1.173772838490702e-05,0.03439608106710123
1.2e-05,0.0343960829395954
1.200025e-05,0.034427298795664
1.200049740795993e-05,0.03482656830285862
1.200056023196494e-05,0.0350041027995263
1.20006443435187e-05,0.03542245892273809
1.200071227437598e-05,0.03650821760098361
1.200076095507117e-05,0.03799474562684006
1.20007884170462e-05,0.03903172301108485
1.200081808683271e-05,0.04024749340076738
1.20008482184591e-05,0.04155988174398327
1.20008821673783e-05,0.04293337909658876
1.200091383449036e-05,0.04400239189246889
1.200095203615433e-05,0.04500005994012591
1.200097601807717e-05,0.04548033098292651
1.2001e-05,0.04586709213522819
1.20010157809848e-05,0.04604562906184923
1.20010340940636e-05,0.04623624463814534
1.200105184734235e-05,0.04639293785789362
1.200108735389986e-05,0.04663841818964014
1.200115037750803e-05,0.04691369145332169
1.200122011412375e-05,0.04706816686805311
1.200130064026459e-05,0.04712879530127112
1.200139354204988e-05,0.04709528140719958
1.200150243726997e-05,0.04694655777364548
1.200156801874404e-05,0.04681696075408714
1.200162157391719e-05,0.04669975968998263
1.20016818355665e-05,0.04654842937509376
1.200174112767797e-05,0.04632374714389338
1.200180648856108e-05,0.04568331248664755
1.200185314584594e-05,0.0447656797341471
1.200189784023028e-05,0.04350789876866629
1.200194288976463e-05,0.04189524277182271
1.200197144488232e-05,0.04081462039416912
1.2002e-05,0.03997285913933821
1.20020111990566e-05,0.03974686894065845
1.200202993783043e-05,0.03942361164223442
1.200204773219204e-05,0.03920219534205512
1.200207867410462e-05,0.03895434673765402
1.200211107605677e-05,0.03881602255611029
1.200214850023974e-05,0.03873572683017643
1.200219029223582e-05,0.03869441516851354
1.200224323924867e-05,0.03867213069197122
1.200231219355721e-05,0.03866157400210529
1.20024088508455e-05,0.03865712806533653
1.200252876970448e-05,0.03865591050226986
1.200269236582933e-05,0.03865563868962124
1.200293624241037e-05,0.03865563103956475
1.200338749668685e-05,0.0386556318134947
1.20042900052398e-05,0.03865563193509099
1.200609502234571e-05,0.03865563171954838
1.200970505655753e-05,0.03865563196152972
1.201692512498117e-05,0.03865563171019688
1.203136526182844e-05,0.03865563196541661
1.206024553552299e-05,0.03865563170844683
1.211800608291208e-05,0.03865563196625057
1.223352717769027e-05,0.0386556317080422
1.246456936724665e-05,0.03865563196645098
1.273228468362332e-05,0.03865563170795076
1.3e-05,0.03865563196657062
1.300025e-05,0.03866167461365121
1.300049740795993e-05,0.03873876170529564
1.300056023196494e-05,0.03877278444613272
1.300064433780812e-05,0.03885210421430915
1.300071225840227e-05,0.03905727858154574
1.300076108147549e-05,0.03933999556915745
1.300078856492276e-05,0.03953691773773702
1.300081822977669e-05,0.03976616734530519
1.300084842505101e-05,0.04001482488852556
1.300088240139193e-05,0.04027608077624566
1.300091436919222e-05,0.04048204376265162
1.300095247184932e-05,0.04067258786424879
1.300097623592466e-05,0.04076418191346703
1.3001e-05,0.0408382886178434
1.300101570914547e-05,0.0408743017853414
1.300103392902976e-05,0.04091272057831841
1.300105160008515e-05,0.04094427659659456
1.300108694219595e-05,0.04099372751621092
1.300115011006825e-05,0.04104963770487783
1.300121978829961e-05,0.04108114613576999
1.300130017406812e-05,0.041097979903319
1.300139265676385e-05,0.04110578198631464
1.300151115411472e-05,0.04110908760206262
1.300166932230592e-05,0.04111005081166749
1.300189974776767e-05,0.04111016936897673
1.300226777993326e-05,0.04111015129931706
1.30029823253575e-05,0.04111015552663318
1.300441141620599e-05,0.04111015268871775
1.300726959790297e-05,0.04111015496911061
1.301298596129692e-05,0.04111015291659793
1.302441868808481e-05,0.04111015486449653
1.304728414166061e-05,0.04111015296655198
1.30930150488122e-05,0.04111015484000986
1.318447686311539e-05,0.04111015297864248
1.336740049172176e-05,0.04111015483398746
1.37332477489345e-05,0.04111015298164074
1.4e-05,0.04111015483139857
1.400025e-05,0.041125074615172
1.400049740795993e-05,0.04131579368177662
1.400056023196494e-05,0.04140058545833732
1.400064434302382e-05,0.04160015036038434
1.400071227304772e-05,0.0421175999421475
1.400076096645137e-05,0.04282648749494833
1.40007884297284e-05,0.0433210413647168
1.400081809910526e-05,0.04390064672348525
1.400084823635979e-05,0.04452671814808995
1.400088218781282e-05,0.04518246537078958
1.400091388124308e-05,0.04569375787839192
1.400095207609485e-05,0.0461709795214376
1.400097603804743e-05,0.04640086441321618
1.4001e-05,0.04658619741938883
1.400101577441285e-05,0.04667339075746869
1.400103407896177e-05,0.04676645348837449
1.400105182471581e-05,0.04684289302212802
1.40010873162239e-05,0.04696261850273718
1.400115035940067e-05,0.04709704770391804
1.400122009638784e-05,0.04717277532220732
1.400130061706295e-05,0.04720732127536381
1.400139348537253e-05,0.04720600331260229
1.400150249579667e-05,0.04716695059459022
1.400156808830641e-05,0.04713057538235857
1.40016216468191e-05,0.04709729915286172
1.400168189489268e-05,0.04705404937447046
1.400174122216817e-05,0.04698944549341322
1.400180651412827e-05,0.04680547288136647
1.400185317946212e-05,0.04654211490347965
1.400189796388278e-05,0.04618064489385343
1.400194304737459e-05,0.0457175736851313
1.40019715236873e-05,0.04540970423786281
1.4002e-05,0.04517059928714224
1.400201121448178e-05,0.04510617310421335
1.400202993028835e-05,0.04501420669991985
1.400204770643281e-05,0.04495111561876794
1.40020787378717e-05,0.04488008377340975
1.400211117417736e-05,0.04484036955541702
1.400214874749455e-05,0.04481709075864638
1.400219073872005e-05,0.04480498390479032
1.400224405975164e-05,0.04479833493459751
1.40023135869965e-05,0.04479510404988395
1.400241049624799e-05,0.04479370241072868
1.400253096672465e-05,0.04479329627371201
1.400269556832912e-05,0.04479320177881176
1.400294190517904e-05,0.04479319773308528
1.400339936701394e-05,0.04479319823495023
1.400431429068374e-05,0.04479319813279388
1.400614413802334e-05,0.04479319816936653
1.400980383270255e-05,0.0447931981549517
1.401712322206096e-05,0.0447931981603273
1.403176200077779e-05,0.04479319815904146
1.406103955821145e-05,0.04479319815838646
1.411959467307876e-05,0.04479319815998865
1.423670490281339e-05,0.0447931981579193
1.447092536228264e-05,0.04479319816022095
1.473546268114132e-05,0.04479319815778457
1.5e-05,0.0447931981603588
1.500025e-05,0.04479921538288059
1.500049740795993e-05,0.04487603267707723
1.500056023196494e-05,0.04491006492479557
1.500064434016866e-05,0.04498973948625966
1.500071226520872e-05,0.04519594409407052
1.50007610308093e-05,0.04547932796831344
1.500078850338178e-05,0.04567686219310808
1.500081817034065e-05,0.04590755704510367
1.500084833974947e-05,0.04615736064537025
1.500088230526839e-05,0.04641954343702543
1.500091415077564e-05,0.04662533171120258
1.500095230180797e-05,0.04681663339716711
1.500097615090399e-05,0.04690872030277538
1.5001e-05,0.04698315827813784
1.500101573722166e-05,0.04701924473535685
1.500103399351575e-05,0.04705774426874224
1.500105169669754e-05,0.04708935177845072
1.500108710306112e-05,0.04713886979759672
1.500115022994004e-05,0.04719473370616847
1.500121994786088e-05,0.04722629294601677
1.500130041222141e-05,0.04724317697459524
1.50013930846508e-05,0.0472510171131763
1.500151191435146e-05,0.04725434097370051
1.500167071278477e-05,0.04725530904356543
1.50019023979555e-05,0.04725542726226951
1.500227334447331e-05,0.0472554090463787
1.500299671372238e-05,0.04725541344694894
1.500444345222052e-05,0.04725541049657529
1.500733692921679e-05,0.04725541287320823
1.501312388320935e-05,0.04725541073172318
1.502469779119446e-05,0.04725541276516013
1.504784560716468e-05,0.04725541078334135
1.509414123910512e-05,0.04725541273985252
1.518673250298601e-05,0.04725541079583898
1.537191503074778e-05,0.04725541273362692
1.574228008627132e-05,0.04725541079893838
1.6e-05,0.04725541273087869
1.600025e-05,0.04738194781672558
1.600049740795993e-05,0.04900093303984678
